,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,sum_creator_normalized_accumulated_reward,overall_scaled_accumulated_reward,num_creators
0,37.04695179711176,34.19662990471585,32.395318291039054,39.95822135156094,33.58142590105866,67.2900774030192,45.013977617006425,57.35754120125059,57.88095642691463,71.19731071131396,57.617683605133244,66.60349987013785,57.19800620708114,56.44911539795495,56.42138580635221,71.66970412104286,59.27046359823217,68.15522868491969,58.07886403504248,58.48199909174289,56.05608340031202,72.89504043810273,41.78609147848403,56.85502429730119,59.70689176496171,73.05098853488023,59.32537735572933,55.65040826261759,58.9499020938087,70.49866460827934,55.113222777659985,58.80728095740915,59.06469966579277,59.7043457053878,44.466224662863,71.94873855970029,59.028386867453776,69.5512334220698,68.9250207520449,43.53665369806905,58.850050437344215,58.270536628087974,67.57481253897303,57.82486855790072,68.7739542741424,72.06160614846506,45.845548576567126,60.4585690747654,73.10047738526994,43.13287360816389,60.280804537751884,55.60185073790933,70.00337316796083,72.12165076519602,71.25013677276804,73.51495386508152,72.26054519820131,60.16834236027447,66.3045898168072,71.72578534406482,69.94085316028122,46.27414053715287,44.747546690302705,71.35201858022883,68.94303251994204,72.6854673935308,73.75526222459818,72.15456070423345,60.53471158057338,73.27788930213485,71.95507072059611,74.47830483868923,48.52792045891325,55.82702451043796,54.85203249735749,71.34179159674159,70.74739117371746,69.62686617745112,73.28812192834555,54.77147738509613,71.49687361494853,70.99385568789376,67.40007821558545,69.64400350299577,58.072526791431905,55.708597328818314,71.05922882963068,71.85297135087633,56.90625615247461,57.147278137294926,72.12901670240278,73.20655994025294,68.48274827392304,68.52706501757318,69.23118162369398,70.94031280234321,70.31765805164757,72.55151403430197,70.14420299420726,65.7847013601513,37972.242696066096,37972.242696066096,6.0
1,31.448629990356785,24.832194456412253,37.46555582770706,31.849582998813652,40.96790850520061,68.27065505648676,55.54953580536909,56.40838935963175,55.38569487877668,43.556891276696206,58.02740984514369,57.01984978712685,42.122233523277465,55.340473785916856,57.377543681417244,70.14889702084388,66.10928953920266,56.318196624180985,70.76066931523503,70.06883820910507,71.90133913109003,57.293573787512905,29.987469460293482,57.998545313144554,29.90151384871614,71.73477382572726,58.40710433158565,56.46855441747116,72.30425238478801,57.385580302140134,72.57360259392287,59.43353100949582,69.40296793003522,58.32958685355817,72.34365275176249,73.2897860071909,54.09564324946822,73.56478344903871,73.59298360963612,59.21142810958199,60.703384499800485,71.78374711928184,56.38564484110345,57.67251089160396,72.56349985971929,70.58696250385803,69.87299614602505,71.88762052993638,58.01727870589758,71.23300566917624,69.39998611013318,69.0436357326768,56.817959541944674,58.014465397133016,59.52744738803881,58.96941231458146,70.48845390896561,70.75206376460908,57.67715091567004,69.05408085161828,70.5337561031256,69.38043866840523,56.42014995104057,56.43807647724751,68.8010795387175,70.97861833838913,55.46316365352758,69.71214127572891,71.1358268187693,52.3678053172456,56.68485973428458,44.51141817318239,58.37891617211352,69.53069850664285,42.53424314907206,71.4988341593906,58.57711905222872,71.87604238120109,70.60964676112326,71.1720178244306,73.16716273488328,70.11750222230087,60.287484397196444,72.06503488388792,71.96527562592989,71.55632941735576,60.07020257932701,71.05461784441347,72.30226689248623,59.43248421880575,58.318203232039046,71.97163546221236,71.81260476979817,51.30638647307137,70.49987410664653,70.97006443300643,44.91828501749982,71.26185274451989,71.50020667961569,70.2504275655662,37687.05451852154,37687.05451852154,6.0
2,38.272635115117865,24.89116757653634,39.59229034883376,39.93565169246496,40.90170916671481,67.75039429144307,68.95606926448384,54.447430638701256,68.3908040338277,67.7417576004329,70.0014743577352,69.3650590257874,69.80272413947662,42.421417359387384,56.29891974607124,68.69203155979517,67.98486855669864,68.68315576793718,68.81603348227998,66.9905303215553,68.08600903300157,69.71936717679871,70.72556909307785,56.59928853549471,67.43820677965861,67.95439766788725,68.43408272063418,66.98932564153499,68.34120659961582,68.45729280429721,68.4796645033332,68.81589594035404,70.98011028507874,67.04932878192615,69.33242194130416,70.29012827404874,69.4895652859794,70.08715495605914,67.8283597455229,68.75009850781787,84.03925449576418,83.73604121089588,82.84305320484381,82.79594330954914,82.58249598438343,83.96822383921112,80.60192044442064,80.92200738074716,81.58822503958672,82.6102145926794,81.22771411818886,82.68802119477937,83.10367579278719,80.82520788543279,81.65223653890753,83.53879821499841,81.7065452485148,82.29651042066557,82.31946436856887,81.56744321115347,83.73502005846186,64.60007537129027,82.43847862998481,83.77932811506335,81.60551625554217,84.37213992378065,82.88200022442815,82.50853097147846,83.91088714972712,84.34469528184135,82.08343297155042,83.81972288406214,52.7988107785406,82.08606425555745,82.21165548940044,83.31988909208012,84.78788677025186,81.09356390597131,82.44559842182062,81.88346854143447,68.36137952406236,83.11222554678679,81.24877904526184,82.08778833979486,82.4772348574068,82.4709124384528,83.13164948539243,82.24276204084018,84.50701482670948,81.26373332609583,81.91445138109057,84.34079198293584,81.1172168623867,82.65094429596721,81.80594658572082,84.05796441288585,82.63016649148813,84.99451643757766,84.4324919047609,84.4675569967756,40380.25184736459,40380.25184736459,5.0
3,32.89721402401803,24.46876382981095,17.47246265610064,33.29262850789703,17.256817938757678,34.31958411680421,40.45163262723957,41.26392999857291,41.91035094810086,33.15627164762271,38.38463739119601,43.00848146956523,42.14932576372989,32.10484375203794,41.01319374211218,52.41416892525843,51.82118396571251,41.8661040183398,40.324770854215096,41.65198867598569,42.57828351534198,32.73771791308644,33.080144403240325,43.31846322630007,43.41973241741258,32.507148638488964,34.14578853984508,37.710991070475885,33.193628886746055,41.78931999585002,39.77099989330695,42.15549230586126,42.69590169719025,41.81490760963993,33.4121708950684,41.75625293192207,42.57569805044881,43.30690252115109,51.620028038255725,33.636339468360646,42.70674264650962,24.726125639698566,42.11208207165046,52.99964973162986,53.05818437993494,34.41541256807308,40.711833727743254,52.34986404985176,52.639881108864984,42.104273589651655,33.763710882281174,25.183782655131097,42.43320450880567,53.29098319543809,33.23113346877169,39.81399140626243,52.484207522913096,42.869504874212225,50.385050930554144,34.388348751394574,43.115389122835154,31.111527871711885,22.863218226905005,31.384704482296996,24.571954909123463,51.60679523480337,51.567172756288244,32.71177241111013,40.5915827394671,32.961284793533764,32.294930716813056,51.61861049917434,42.54977926441333,43.1313031842063,41.94900716489778,50.447342874736194,52.82971034388652,51.4764214609861,42.89283797074168,42.54092351565865,32.20234471027902,42.66358134901694,53.037659401713995,50.09934640911183,32.20982458415912,32.763164845858796,32.97343851402957,52.077402482941466,41.21255724730523,52.911410183119074,51.62935995896669,33.11916891133251,50.98213487343992,42.359993057082846,42.35612409525888,51.56894350847563,41.881631741672265,43.731621126877,40.762712871418614,42.972533152613465,32665.603431102798,32665.603431102798,8.0
4,30.51123120672351,17.849903163415483,24.97423523115146,40.56795829570557,25.758296790192787,46.3864622219727,48.05279120497499,38.111879421371086,48.70956194532629,50.541968797463205,38.5748703393516,49.67045065930983,58.8057837806415,48.730621493351876,50.011685940786116,61.37766876679245,48.05564831655896,38.33688202106235,50.133275243943864,59.52744007327461,37.17907582093377,47.32747135758849,58.92835405434893,50.28418411126153,48.668672447179844,58.215508497345354,58.39303986654051,48.93852113283246,48.7817657933174,58.135995677250435,60.49735976795312,38.473707258466774,38.11377021667948,59.60957085622483,59.80731259644225,59.99266534330572,60.41623124592869,60.6481322332531,48.094279990378986,60.85907724977921,50.77347291284492,50.85920037774794,35.62317961546837,59.19297209525056,60.85320999639316,61.908848032742235,50.36893942031621,61.5957287884217,62.157447918043026,60.57050845345355,60.172729391452194,47.217923757680445,38.655351445475176,60.5625335952151,59.76402753563967,48.90351257697312,59.40920431147197,49.055088332003784,58.988410564891375,60.16111906609077,58.39146914898525,50.08961363557479,49.22596285364643,48.71288804407209,60.646339248982905,48.810386987090105,60.54565262239521,60.24935794237938,48.281955536819524,60.47033746210608,39.09983554764425,38.805633837145315,59.77604840652982,60.300748149979164,59.603648675516816,38.420024078259,61.566137853506525,48.67227164373831,60.659960147543906,39.60606286947073,49.70057523377971,50.280968148823604,61.56312818629002,59.347394412051344,60.99081826476322,58.46339315003674,61.121495755438445,61.09672642559469,61.110164163442604,60.506373933795395,49.67265998728505,60.953888664062106,48.08860476052827,48.770888083430755,58.075513520480854,60.284169131298896,58.76695011988041,49.81051932388463,60.699601679329135,50.25871402987121,36919.390076045434,36919.390076045434,7.0
5,26.4190959345071,24.398528706651803,24.821308361481357,24.52922789818907,25.098700984135256,41.84220453206002,42.559320256907796,55.16433471726797,43.020853550554456,43.87066910970291,43.47160741504508,45.42622051594223,44.59723350483383,55.5602267063889,68.88750505034642,54.02400867435161,42.674207602117924,55.672626119484256,68.61611592939023,43.87512165288266,56.13999676257927,29.24829461074907,44.29815684699519,30.837264863052326,68.79505387000195,55.600615722139615,49.524742031285335,68.2056659259902,69.89807433860437,44.63246996709041,56.633806620281156,57.19368061645357,41.73283320914413,54.770383126488184,56.12262232011485,56.531751061758655,44.76673990218768,45.67783631057191,57.449285821004594,68.24167007139461,68.94830249311644,68.27910714023285,56.722672611467544,54.646821014752184,55.286290073384144,68.18945761999605,56.57346979915534,33.46729957872412,67.36002116724246,44.70864604232315,68.53115472727943,56.151160768130126,56.67714750457765,44.74415382115384,57.65054413542665,67.00942970204642,67.71418395155312,68.1171937942845,66.76177711276007,44.18715078038091,57.5505038952651,33.99084193690859,65.78426792816815,56.87329508448848,29.385837618212502,69.07915330578726,42.93362050866142,56.464575836653694,69.16218418852804,43.82367095052731,43.768305842936684,58.20169678268875,46.77308829832551,69.82715156336417,41.16782784393507,54.954544609415414,46.15175453025578,55.6463921190767,65.20906093307758,56.00438514168934,66.69695181317365,55.49693856994107,49.79846714683716,56.41786794721838,68.96392570564755,55.05983791237437,67.17502320590438,68.23660237658972,45.270715494309606,44.388434217251415,69.36003765140761,68.78669233675676,65.10203256746645,56.54380029692694,69.18408910205956,58.16979965677209,58.500517174375624,40.906024215482,53.73921593761452,56.77127125036668,32540.326138867196,32540.326138867196,6.0
6,30.362605079467862,39.61910955741203,25.45177638300507,41.45318842249462,41.56481469157783,43.03525373393123,53.14891459425047,44.947451229417915,51.55808441275236,42.485436044089575,42.838291642801806,32.63555563306708,40.76581127530376,42.167465517884594,42.77274861213235,43.2943313841307,23.008262395898623,53.15962700219748,44.45902407961307,33.67384076860411,42.63494398232151,24.875676894303233,24.488671753237497,53.23160857569658,52.78848936778516,43.71301758003597,31.39714208109666,34.413679661329525,42.79847008057203,53.18180703197139,42.61990880702538,33.072563337461446,22.09836182730929,53.04544751659981,32.99334435521456,33.73175250895494,52.89014770730557,33.67002822602285,41.42293272058973,53.293418446236046,47.74742920457574,27.133381023070474,51.06247825488606,38.62483553851429,50.74980303244671,49.15974598450056,48.80734815592272,38.881245087900716,50.615490075849166,51.71008071963206,26.100990786700525,50.53423809091003,36.38336166575904,38.906372821416525,49.57346757588919,59.03868349602323,49.90678008069234,60.60336196054906,49.731456430006574,39.32849846320661,48.27001252442525,38.865696227208154,28.43285019899622,40.772877863964695,51.06430784125957,27.720945388400196,49.40593403738324,61.75659074401723,36.70666497711649,61.977384816431105,50.45805570587728,27.943574442533777,49.18601801026015,50.63255485891464,57.342032120734984,60.68571925706893,49.83861705926321,50.978686870093405,50.60670215836236,61.0237058606206,36.15165064097255,61.385276293870966,60.2174091529644,36.6272816477764,61.02764628403487,61.70841220568309,38.6386420449618,42.87957742831389,59.22705187648493,49.91818562804955,49.00880548767821,61.66359006173142,39.21978446401921,36.83451736571156,50.634002597037,56.48488977134288,49.7368985187818,39.484471684795345,47.76387878117368,60.258979422197754,33344.97954301948,33344.97954301948,7.0
7,34.03734361020976,39.53589015113176,32.48207573439849,40.48313028809109,32.62512821132472,66.92772726304001,68.02736680088928,55.98797721367624,69.29969882489257,45.08853987755737,70.62912412358817,44.31846133061441,69.65371670319786,69.64171763589097,70.70210850816738,53.82674612225691,54.99815692020291,55.6325808001645,69.53177001460062,57.53032781565323,69.32311728794298,69.24790520909505,69.10176404271328,58.13629039334187,68.65413888169473,69.57404325708971,70.7351000911475,71.09870511263254,58.14671079128819,70.84820270077823,66.59423977833244,70.46670603662933,57.44993258326843,72.68894471162776,70.45693629893488,70.51965201370358,69.33027743922692,67.71400197640166,69.38003176824002,70.20725514260555,42.88462785062658,70.69646874683637,67.59104726683063,69.49514922930484,69.79740670558074,71.02373386401139,58.23000117189073,55.4285865601218,70.81612169335222,56.53627137609837,67.93504214646434,69.7305717413899,57.468094706127495,69.14441952362654,60.31374870350339,58.31471983071278,70.64591704183438,70.90787141282424,70.63039819999692,58.286173189963925,68.87778203028029,68.97049631891605,57.11695442383882,67.61608267734816,69.33534379075566,70.00861806402054,69.12937049349209,70.27763405973776,70.65899521195934,70.01957062772635,71.94537371441659,68.71052149762106,70.89757133678184,69.36230553545874,58.508637473455245,57.21384491370954,70.32319358010227,57.879432329783036,69.28907176465857,68.51816716943222,71.14650622949345,70.83165661421783,67.2648260071716,68.66266367164644,71.25906899200011,71.49007385106704,71.00267712648247,69.49265395220966,58.14502027007641,72.47285530617062,68.72810272116476,56.51680435749207,70.37241403510961,68.13377194000016,57.686317635198805,57.69043642344385,69.29763741362133,68.2432778814973,71.53678301434563,71.79100975733975,39374.25490382412,39374.25490382412,6.0
8,29.796753706795283,25.931428981964235,20.64053198890153,39.68992568322394,26.611471528653112,38.14502883870822,58.57373289289563,49.31771509807417,58.225873802658484,38.53502999895668,28.08239431743321,38.82239854444811,49.0399296352497,37.0945466204913,48.16183999940149,57.8213163377664,49.13712931486298,27.14766457126239,37.63527692596098,49.56160582184902,41.5973358339146,39.82673308353339,39.124205665366325,50.30675387577484,31.055272874118373,64.97150263078538,66.66443477060882,67.13296894971097,57.601597405746475,56.57778208619902,57.81903795987864,57.76596269652896,70.34739213955966,67.53295307402111,82.56127985667072,72.62261958660005,83.45562234609451,69.36900717607554,84.33914585738584,67.96662672650886,70.51475251020251,85.30712545876004,72.65525046584403,79.69409381566183,55.87896544653809,69.98502061928816,69.41915058852173,68.962606201276,81.18762600966393,81.14244264482514,82.91409100396922,69.29438746713299,68.61790717253712,68.6836758536967,81.91740590245645,83.28082462698622,82.00324040621054,67.18483536808048,84.5317452742338,69.3605720598949,55.17583374525884,69.32880693120701,67.74692188845438,67.88618867256181,82.1399462095781,86.01147057729577,82.80607467209157,69.04546366808782,68.37383693144848,82.76124859181164,54.29553181433575,83.48645373890758,82.86044262562591,85.11360741983353,67.89272988550711,82.12859985070718,66.71825201734245,67.98080144434184,67.86259341348531,68.58213689303784,84.14189798679635,67.6363990472591,81.64430125696799,84.25146820025438,81.76615584888387,83.67087162039897,54.34567046410334,66.62596369344246,81.3789092591287,84.02670607452,70.19813084884746,84.2243433507645,66.91202667802663,82.84917337238967,68.47233838489547,83.96720497036058,86.75806364739546,85.83687400186682,80.60622706044414,84.83126875194284,35771.62017731632,35771.62017731632,5.0
9,21.620468440495983,40.00087109530813,25.025889197757742,25.421744553166928,39.40013578057216,43.99357509091438,56.91592409397534,57.94170589966965,57.25610989507422,69.72567563195514,45.59911982120557,57.557545247714295,57.8714723592181,59.186295821039835,33.93367136088433,54.20565753075254,32.85737884863435,33.56955456359552,55.251539409908624,55.239100277186076,41.33396922307427,45.793565966239214,46.26089067265355,59.11246210002262,72.61701619790809,72.80334193765695,32.55756081633191,71.54197762780409,60.42117214161234,54.640342773020166,44.802195437714126,56.582249787231376,58.78381104596326,68.54909494066214,69.41369956778522,72.16293211375796,56.083279655017655,57.09652557362017,70.16858792725345,59.27728000529097,29.523149288562838,57.75986693889513,46.313552772470324,70.56844660252644,46.63447269655288,59.3840146887757,44.37971824956958,59.39812962972945,53.66779327048181,73.12395398854794,71.61564633694086,57.60846826886253,42.03257626648408,68.5386756613841,72.282984072676,47.283797785082754,59.3087286866211,60.08160530804264,71.37855951203619,46.74775429246495,74.0574887393547,60.974868553995215,58.13518590943003,73.59640094752983,54.20521827221197,47.67146582889715,47.539670864843174,60.0894071060064,47.540141203214866,70.9534289927545,58.724851368397744,72.01365514817007,58.74135129343009,59.451842710609604,72.8156939231917,28.920869839602688,72.35894554430554,58.022809704911616,72.59227014079715,55.712644833439334,56.2811590897223,71.85711286524929,42.173579819269776,72.18972195040745,58.961963069017735,73.75813650815871,60.65016452558757,47.45544004227827,71.96044685963291,60.23960062980101,45.85669966137459,70.83706698975523,59.40639301620521,59.98309177530253,73.68893110667098,55.661819059889545,44.47790600537238,73.2962801869071,56.017244139382534,45.62908456599704,34414.120461493796,34414.120461493796,6.0
10,29.585756755927406,25.072838720237524,17.39171995839102,24.731075848527645,33.384598300874856,55.6533052180165,44.993041951338,52.22722575918172,42.801072563570024,42.76860181214851,43.320865331460844,30.045209078676635,30.185476141299144,29.60101984193963,45.11279366156155,43.84408458082919,56.81241632818285,69.96520592207669,57.16950349478159,43.90020483164003,44.48189545796597,70.86846875581483,57.804402137771255,30.09797364308817,43.47341378637464,30.808763373860785,43.5123312097052,43.11004728450272,56.52965480581503,69.78398294026162,43.024891887604745,39.61722608129833,44.29520099302594,57.08699174522019,44.76626893194547,43.37690507183862,31.500740950015825,43.4477975857399,57.34055925785435,44.83252339908737,44.03446949901437,71.51677135924119,71.16939071402764,43.96760911866048,70.6309917797915,45.69186554859306,31.09810773550218,57.87547490660578,42.989318944856144,56.29763751829895,70.23715049270747,58.129450966635055,57.551630785882786,45.070797187768825,45.35710348237664,31.836512239881568,57.9712285922883,57.803300763453,33.281560126303894,32.91920440622954,57.8584555153033,58.172390552334036,57.69705834228481,44.35315267361015,43.103583232650216,55.71497389563547,58.00819576201468,69.94881835225128,70.41586788449088,71.93709407571866,58.7608765132106,56.64835381944348,44.44193626498198,43.13055434439499,44.639539607649795,32.662542141483435,45.27336185965142,55.427928351332866,55.267833119151156,58.27946811522952,58.09188321332067,57.88127574670087,70.93908915271834,59.178469467359264,59.08159734819844,59.17635361285701,55.47002465987384,70.33312038060012,50.28432532312521,57.67671925544679,57.27872642609426,57.91968460961698,58.389222336499834,70.32597518458654,57.233221191840734,57.038271377118996,43.97090184631065,44.16988179419093,44.29691115824471,58.09660531214687,30594.643210659302,30594.643210659302,6.0
11,21.058124489521862,16.868684993203907,22.70771719293838,17.590058121969598,24.69673324335448,36.08052522409129,26.542351547703795,26.595426168928068,47.1960503535258,57.69851450747783,57.37453669842334,58.48136249549439,46.7461672364458,37.48666055439821,37.99281658901506,48.51087605378804,55.640641560341656,38.76797882279051,56.51689284431755,58.691177020984064,49.2185138259572,58.45083495686952,58.31784231561213,47.63985243210238,37.66200711174317,57.784954436290455,37.337529801085616,37.3104057077418,48.55539623778696,36.768371025974226,47.59026720667431,45.89801617082979,57.555573546340256,48.42656283796732,49.15711544738286,59.2737174310758,58.47900647115135,57.620245978321954,58.63013503853199,58.20723343200494,48.859821077977365,57.65526748515809,57.95777301823234,47.07527381098051,58.241605323552776,58.93267956960027,57.40284615834623,47.99919319974216,37.243801067353736,48.47039002999077,58.514903794166194,47.78479073964328,37.87323039192362,59.1777672627805,39.35223452805768,55.95897617266174,56.86574729889513,58.420204376503534,58.62456552304736,48.675273067191384,48.318992977112124,57.33860275448179,58.15971419163543,49.20023463873589,49.48062656022863,58.569584317860844,58.16473286785185,47.67911065280013,47.99449965965586,46.604758537053286,47.565333596447644,58.23457753878237,58.81322689521143,58.380064803700535,57.50765594504368,58.22390848010816,59.80848001360323,57.03678846617861,58.888660681610155,58.189875939438416,38.520077466535795,57.32713942246632,59.00110575611273,58.01662161666588,57.64528459411512,38.24929471273817,48.28870586173569,47.20297390886147,47.524879469394854,47.33796774330364,58.363998995117335,58.49295201621966,58.141679786956956,58.298285179241375,47.93435361253182,57.581047942071955,57.73508871284139,48.136019454561016,48.3674514193808,48.69919413766198,35163.421360587075,35163.421360587075,7.0
