,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,sum_creator_normalized_accumulated_reward
0,23.93815061109991,29.812075201982132,29.4548162207141,22.718152981832933,31.44586389939351,34.0431080872883,32.72808055426931,28.742540232241915,37.545299202927666,29.644369281187625,37.09511929119319,32.993238107551726,24.965289123652546,31.544326845679148,32.290930979474666,27.459838079943232,32.173824800873035,40.61077890848352,31.646018118687493,36.01086678477943,36.6000943844068,33.38099173607113,28.565197120560526,27.534064355738757,29.48145075365816,29.606514370365794,35.90716690762993,36.13914197565265,28.29181841111454,40.687749394013295,25.437594068795885,35.42747485037832,34.0929281828197,30.35649820873804,38.211636602263596,27.019262420320615,34.80521401482679,31.956628898958,37.17641403700275,35.37997464431204,31.381111712073867,33.42616284162523,33.14322780756224,34.52693062701727,33.094620988103955,31.381515660618742,29.536552811976115,38.84082885485242,38.3812256984747,28.823170063365104,39.392506873578895,31.437182023053037,34.47982310910559,33.54000652882303,34.287173310315474,30.345643075927775,33.80747734873779,33.342993706108395,37.794890485846494,41.182540159477846,34.01024393119609,30.573693265207897,36.05759013781879,32.38888765674371,40.965535719505304,33.30120020702221,34.77132247551286,38.82462925647464,40.70018020397438,36.82116185366925,37.583844653783935,38.90091292921996,35.17382549023576,34.48142020162021,32.36568103453567,38.9174068105194,32.63626793420993,32.00748707690617,31.265194399142548,30.347320378522568,35.508154041758914,38.34226294557088,33.70040102553734,31.882468047231395,38.35656348709806,31.580964981515546,39.077489444339584,34.162019756734296,39.25151158785269,38.789144680158685,37.4845817523337,38.36427884257714,38.090995977032364,34.535344817686585,35.36773977141314,39.54258435906221,36.07010535187867,34.85639505999662,36.27924653478995,33.7077391249941,33921.0988354291
1,25.115054315219428,25.14544584224206,29.07797627899681,30.766347303175923,36.26008136322805,36.30790837491768,31.457188228845514,33.3976545786797,37.45246939653212,27.470738416029633,31.95950933036147,30.091377922807602,37.87711277296665,33.54990295189716,33.49363881893846,34.88808020170235,32.55811351104164,34.32054667999549,38.37608906694223,30.63937683526466,36.48317362504647,31.930146427621263,33.184253046465145,37.55913449811924,38.49070189795464,35.37345224601207,30.617002889162883,33.20983043775745,30.07001545714266,39.46479840349768,40.019801048850795,36.79831278759214,32.52827029709765,37.21175578774763,37.05944002105464,34.19331921995477,30.089969181205515,30.209277570051928,34.986862409644324,35.79271667947938,39.05682393106441,36.96412343974542,28.90863286901539,34.060894484926735,33.25298351703018,31.409545991201135,39.080076591199955,38.74988144268426,32.85873754206456,32.01025956700019,38.791499359452395,36.30087454466807,29.698938602373527,37.556121355198094,35.99308960465221,34.76234419566755,35.246620744801625,32.3292444292009,35.885286234288515,35.78561319583905,34.89768534237341,34.100661421415126,38.18499010360539,38.30837654622245,35.857728279942066,35.085464498882615,36.59260383261481,40.841520418729715,39.63757229666608,39.6625487269675,39.14559625094078,33.91015564374986,32.02061076247716,34.73368415542812,39.24495830290245,39.004470818114804,37.17375420006831,35.56879894559721,33.64847333874485,36.7648890446974,35.87809791352633,36.97694882314645,37.31348110346512,40.32674089568227,33.71349553090331,33.54750913808889,36.558520429036456,35.79274010239218,38.807615619994046,37.20755352149017,38.1759316884192,36.25521831735936,32.89462790153696,38.7073925037223,40.450512428007,33.782613329262134,38.411787917030914,39.478993838724,35.88498960951606,37.33505795834967,35160.6280926311
2,26.320890289593628,32.02373440721258,35.79234024681151,29.70865979144304,33.349837561751556,33.772289284416544,37.81484602735466,36.30589113839399,32.510791467083536,35.53795165822454,29.44752439496748,36.72873047931815,27.966506665644914,33.707501534531275,31.32573880969078,32.94502950316895,36.34731595657899,32.57934958381405,34.946529878846704,36.09931898020501,41.380598686959885,37.44548046735977,30.587476656397207,31.326917515900686,38.73032945383443,36.27377275744471,36.10996831771553,34.6434057363629,33.68600086698669,31.46677964983211,30.498965222041214,37.30801967608097,28.008457491900003,41.01256346369871,33.251744768763096,37.74762859797901,31.26498593193208,36.791008649582025,34.37695027335174,34.60176382452504,36.387559853206355,30.932259618848025,38.203311268185146,38.283287570743475,37.62701348909425,39.46696656463209,33.268551454338336,31.04369187585246,31.929172530067188,37.342808514058376,36.64827498066631,38.82498451712748,29.80945250905763,39.48519054403346,38.461810195887395,26.867455142002893,35.24455762181255,39.54007753047873,34.4939644707832,30.636107562342808,39.166862716308856,34.60035558756764,34.51751121838313,28.310446903719946,37.821684418923994,41.27697236443314,40.74897448987249,36.945132282220186,38.922724445353026,37.03666507813307,31.04514412713454,37.31814548106738,39.026034418543404,33.83134136502728,38.67632027098729,30.226260753631074,41.022471110106515,32.91714570417994,32.3085358297533,32.448498262538735,38.600296332805065,40.011166280123085,30.583481185908237,38.58593425056358,37.09650849210165,27.804244744424512,37.26602196973765,34.18021288662926,41.13769604879544,38.64863791428822,35.37306346226218,36.65083538764564,33.6104234592143,38.406868287028054,36.369425835840126,36.23927470796059,35.854559845859896,34.662254003030014,35.41281611579939,41.161771152510845,35120.62812671331
3,26.681150459203497,29.57776079914,29.1321991061735,29.207077804156164,28.798801165056933,36.76209194809016,33.93727074176328,34.99940886988549,36.68420645637755,37.56474817888316,37.49864890318791,33.447806065135396,38.3117286545788,35.80757395393113,41.80383784981663,41.10105707784784,37.93695177246724,42.335227954276064,40.08415274945176,40.580310858644424,38.99317807932194,36.711027724560076,39.63563989986382,37.70435263931176,37.39259456029683,40.19163125056037,42.26218380901956,33.52723870716152,41.87603232726851,42.605141102789304,31.559001997663003,41.41470714506267,41.85903375673911,39.04078483142897,34.677321294255876,43.97613098370405,40.550715681425814,42.15800181423472,41.04188728347611,45.27025342134981,40.02461438574219,39.47007151755434,39.877468387189666,41.32357512458287,36.96568367536637,40.48521213189651,30.084467654372563,44.02453196137507,42.90252945752905,33.53526810036314,35.08345608086998,45.43650789627499,37.4880286713002,36.41144066944206,42.463011118753926,41.86218430990553,40.51669243282077,37.95414242801667,34.26920826764045,43.45355919677013,36.939547003245785,38.203308775252076,45.95651035604786,43.03525030381248,40.19152818018915,41.05571823741515,43.691733152369046,36.038643220513435,43.30947909317373,40.860791479921915,40.2227984802956,44.68138376633361,38.53335275818118,37.67956066034459,41.200439624626306,43.60866582748591,45.19214752838924,40.542624210245805,40.317643918665226,40.290614426829016,39.26353760939699,43.55554855679439,41.04270909880253,37.76420630576307,41.34391078858024,45.75875119300973,45.99319065560687,39.018011400461624,44.30268691653209,45.8258590674704,43.15569803004428,39.3898728656296,40.5220125081426,45.60508121408642,38.10579706724588,41.26378615117075,41.039181488831396,43.89519892158104,43.018737154159936,38.53006594521131,35677.8819531184
4,28.998454463604695,29.697666109060965,24.8766396225071,35.05809163173263,37.549247004299176,29.391699656039656,28.781402203504904,28.649365714340366,29.99215491402262,32.4718408514889,33.23105842910279,38.72114220231445,35.212943190944316,32.73217875483017,28.09281912557761,37.787327277136555,34.84423907423697,37.00056086969771,39.03191960687166,35.124624065916336,38.44518626823056,36.51504908821812,36.44525030813707,31.952037999193102,38.2141478967093,31.95892532480242,36.11488516805325,34.85204280485706,34.61074161479905,38.96652949260482,34.33855157765579,38.545062920537646,32.87401442583035,36.955076313130085,36.631279645282305,29.849194330316607,38.54463235950359,35.25097205891319,36.63860295878122,33.330157788170744,40.209115932871306,36.54320781634796,40.69150873742692,36.40809696066101,39.365143646178396,36.90712325742554,34.363124367740475,40.62808824213496,32.243488098508564,31.412648882694146,38.81659848547541,35.348200478862694,35.67147931346484,35.237832293658535,38.004513783688964,28.46883518314682,38.28428123859548,37.80481885049082,35.72274539357037,40.63126994764234,37.01142265389397,40.64699619822018,35.48705823336046,40.79785134537633,35.47199471360909,38.93583254312921,40.8655810422571,36.31450229409012,37.18576739843179,37.9362288718807,37.820685690129196,38.41107076043188,32.379599086877064,38.846677716344495,34.28836152880149,35.908519214854834,38.41682189753324,38.25777617585008,39.74322493799984,37.62957074174716,37.89356454766843,37.72732693773374,38.15197298508535,33.74408834077235,39.27684712028507,36.41423668039085,37.70624308574612,41.05582993184694,41.0289457802181,40.68449378663449,38.79245820806432,35.69571630563085,41.05104359525558,33.88872403581577,38.22258881686012,33.76932538013195,40.88960616842742,38.174375929363386,38.83145960772013,39.13931229595714,36155.33538605967
5,26.668481103558747,30.34066106797232,23.973211260708712,30.278425000488284,30.482225113754225,29.249453040019336,32.285719478469886,33.53011279633442,32.710921094508265,30.095703843719626,35.01256754762703,31.754674868355032,33.21025992214615,33.7062888815286,29.25798708784196,27.15080988030096,34.22130845213717,34.60236125329966,30.817295694792314,28.800665193245457,34.7077872123151,34.450185514029805,33.95475720441415,37.20327205682053,36.381675627949846,29.34059012155145,28.22634322758696,29.555959961811073,34.798651367679284,33.98609131795898,28.703538225372835,31.66516315420197,31.21662864989769,33.2604267037777,32.9746211868201,37.107662861591315,31.28549425023481,32.68283816333493,30.842730838682336,30.994791984711117,34.29074024414038,38.34486764298676,29.957869761313674,33.6693073053209,37.174321280144746,29.769155999186296,36.88567882018253,36.044840036758615,40.82842834066109,33.276318648834675,29.599249102619854,35.76673524690792,32.898248009386144,33.36071768562721,38.977706251956135,36.027575254346985,36.4302692459735,31.176738178567792,35.364564438025035,34.2564037086885,36.059001857103794,34.956044860673536,38.86486392034932,31.482891296411946,37.219458659748604,39.396373842547995,31.82545315929334,36.5594901877934,32.94456653931602,33.27290134851614,31.7638400018108,35.552394623302675,37.58836237212314,36.0072659379304,37.605423646692614,38.113375189116184,33.23908978020334,37.78279020389239,35.78981019658049,37.07691775090482,29.7093757928371,33.38502318424226,39.711488953073555,38.666526709841264,35.323180219178674,38.98699303139873,36.509493469879395,40.986672229939266,34.3466250425109,34.391320997652585,33.87649862001101,31.81223280740512,40.56682075406784,35.48859410525174,34.13209233439427,34.25501765289456,40.610938088668625,30.254900814546566,29.718752205266618,40.87736916423614,33922.98308964786
6,31.800907258073437,30.695897158842975,33.17329147655862,33.19946931560111,32.18001080016146,39.17875705075375,28.09420259569071,33.66775403782425,26.704888815519816,29.50075996213466,35.51956400209366,31.635044799566522,32.3924573829096,33.27206353190975,32.00682431777035,38.54235170380173,33.65272084467337,37.90513596364824,36.91870084258712,34.7074188079682,38.62057643520816,32.32091040930318,32.08221965211875,40.7447716122476,36.130424456074095,36.49640360775368,35.28321073932575,32.31998929280614,38.77650435919929,39.84561668083504,34.69630248509263,38.7462498578369,34.440534563529575,33.968261342052905,32.22641451618875,32.094169314358425,36.64377931790217,36.3763603759582,34.37781252487403,35.39034186708315,32.40350732772991,31.882387575656217,36.16537429455953,40.95001876857875,34.87134020030589,33.35773150787202,37.306241033206405,35.98595586178171,36.144482113561615,37.20916035453523,34.42050482112308,33.58297818471,36.19811775877399,37.18784732913364,39.03550858927361,35.16500450103585,28.478977806420723,30.193647176683374,33.48871988205549,33.3901901622245,38.34480262728852,36.35193808846988,40.54725463001323,40.975819234656456,37.146298272263685,35.07777532426415,38.49640674273532,37.43616543790104,37.78107443345218,34.44671381615298,34.76479642669425,37.92851181188731,38.71547793823496,38.066778465104804,32.18239975488733,34.9000737673446,41.013055295421054,38.192765184310396,34.874648398617566,39.24406587875096,34.56845833562827,40.926154332423266,38.9260507836663,37.28989328525645,40.57191943822536,37.63055824105804,38.38422318952213,39.00035859186012,31.931179650958427,36.18314359514941,39.01906700394629,32.260772198276456,35.901891842018,36.51236877265609,38.215893686242495,36.08873862026503,40.461762386246484,37.58728869593773,32.449218319091145,37.97764308513017,35621.20174909067
7,23.76707279744715,27.648749778020573,29.695836465483175,29.920077875922452,33.21449867258547,30.452676337296985,30.637447168426604,29.06330165150917,36.45843174289413,33.440442497664435,34.92427041923726,32.06598376121782,28.280793992492317,33.46160490675685,33.036926676268095,30.975698002993557,34.30530542928769,37.197987740202464,33.520787980294834,37.37033636790916,34.096281906018966,34.48297841534129,38.73017386043371,37.98160201730956,35.60262366181918,36.18483772684706,39.98900973069159,35.73604959920534,35.60407791807412,38.559263314209204,33.55428695248688,37.98060207126043,31.747237385955998,35.366626698928215,36.21675779594897,35.49459224948491,38.821555628557284,35.25184189046021,31.88346844634062,33.313210970653806,37.3704511478393,36.40793085756298,34.64286644002938,30.248516190163322,37.72743326540556,39.17302715888527,34.70108985248233,37.120930323683055,37.744426838199175,33.90996781564971,32.67712053065701,41.353155322326145,37.149332657720166,31.4076617176958,37.68121103328394,41.3106120112793,37.02008351476022,33.82198672666921,28.07323413575647,35.25828224333817,32.564864734043454,41.309794998372084,39.63593114901695,38.28914273890401,36.44810728782613,41.32241505818197,33.16708806409577,36.01341957064782,33.06847776208481,36.50759770083132,33.099742806948186,36.256369620666646,39.69030166895057,39.203836962555464,34.95305752092713,35.4538351053546,29.727935778046714,36.60649782398197,37.78333213829836,38.79508817306652,33.993555783087814,37.13804901290588,27.828654057180948,41.41065312250767,41.67473569705176,36.369572442899155,34.43095043072019,41.036443657111434,37.59638946807329,36.152675745015415,37.295007181818235,35.95848171465766,39.95185216293972,38.42081271895772,32.28946399470641,37.220925744724425,36.10291065478965,40.009925037686024,33.22189259032105,39.07378852443088,35379.082046917094
8,29.830147937633114,30.345788075774692,29.97068716170721,32.75762285536875,26.96000800310991,26.29787952160013,23.902290088776375,27.21833358193461,32.392096731644905,20.447309331830652,35.208342826042305,31.581338186879634,33.33671822946424,35.0365551188239,33.57894503520073,31.12320045491855,31.702093395098142,31.513214185422573,36.96804970952128,36.05913465498271,32.03412180166357,41.262149226669315,31.879978985132915,20.813333079460058,37.82594757934463,29.491023781496676,33.66687603215071,30.64756673752958,33.122263701084435,41.354047302075784,30.412893531274513,31.64302956204519,34.47374162548632,37.92688000035015,34.421094915445146,36.86184076231848,32.323502517096394,32.3696669898975,39.39466993170764,38.84655913458064,32.83060635495856,37.39611209938385,36.13180928784054,32.16380057349152,34.346162271541,38.44246766571954,36.11942776306264,29.957588875827515,32.308549673457435,37.80749139898662,38.50103275193281,40.95770447051759,36.34438133035877,38.449643582571326,34.1325544007457,40.95391584931713,32.22899660920761,36.75801761122078,34.636722682664086,35.3678807419645,41.299185534908794,31.58058137763222,33.32223743745975,36.98960274910299,34.84880512713735,39.288212878296896,38.02685939169686,39.92294901003031,29.94764040514125,34.002191987899685,33.131763225624674,27.89373567715136,36.025780722054755,30.43830621831406,34.75160520840289,35.676459115917226,35.906606068989184,35.395437649518385,36.64397743882692,39.10910096791474,40.93042780332803,34.760526686385994,35.59670510262502,33.10630877902381,38.77790382728388,36.69338025679623,38.78754055142021,41.22065419397095,34.81737540371459,36.0285248486324,41.635075866460646,36.73623818538425,34.98223133949364,41.403144963354315,36.206343587856466,33.65449974291603,31.286415062496086,39.030135338580536,37.089526045645286,39.122422430294364,34589.02226484996
9,30.337122545865363,32.996945583074925,27.67315734787105,26.797168430307487,31.30728588078249,33.78264836739096,31.635657249818866,23.489280235665547,29.859123788000403,31.526311129541966,38.018120727228265,28.469546705881488,27.73868585272394,29.652090098447104,32.41863072102463,34.628186576059434,32.058403085368056,36.55058128723615,37.27385796588533,30.1554147088436,31.441011700651778,34.071949388525994,37.236675866256576,30.563312990307157,37.579760625452124,28.670677226728902,39.28186545293754,38.46264529724323,33.0151998186815,36.7236956104854,34.1316175765765,32.455737509721466,35.67215310539656,31.12656042071515,39.55771784042523,36.69620903704657,33.262529061970255,37.59466832304794,39.988027892646286,35.483794805686884,36.44326826534355,38.06580500454106,30.891961779851407,35.06650594240877,39.258873243403045,39.99472875283939,34.08342274113012,38.71049766516146,34.21817566049839,32.82855669587259,38.286090454919716,33.40172113715112,39.652433651911494,36.650040733570364,38.86624532762749,38.72123773735635,34.37402817549964,39.0934694471268,33.27040318049443,39.04879511811792,38.755171923841786,33.92778468979723,35.67344092702009,41.00120685915836,41.268801624549084,41.01934297130079,36.78214140259918,41.42660675836741,38.266115873319464,39.0086480427722,41.41855175427558,39.10404205755049,40.706347238963964,33.82517958956962,41.410383959656926,38.15576688981249,33.754151403841,39.37686601720869,39.35025565566533,40.746916207756065,36.44599324302972,40.99939054244637,36.00283744557155,34.51368108045168,41.565019520176975,41.04709227628346,40.82388120645264,31.771964406506594,29.174244429963995,37.34297708855062,38.60510387443812,39.377817475025026,34.458815223108445,38.177477263920046,33.938621257948284,39.03883799549444,35.215334811598986,36.594518977425466,41.46116397709038,34.38905787673777,35762.31840371591
10,27.383173950773017,35.79718873645022,31.146743951116594,26.432938955803344,31.376765340277995,27.0422143668668,34.77305252536079,30.046807051248567,33.586798311051034,30.12915486111706,33.69755912327294,37.30954995876712,28.709928170560623,33.136506957447565,32.06165654038648,33.65300861224557,36.982090618356494,33.655785447115385,32.84579956981554,32.51605818662459,31.407047679321998,36.11901397997045,28.79837299828629,33.15869614618296,29.143284144338317,30.675418094946245,29.466804084337276,29.42883533633476,37.97652556946107,32.1332577889863,31.170664013377337,32.325043977644015,35.98640962630459,34.65476988609103,37.90170753254796,38.62449188062324,32.0194921212586,36.34472269489534,30.724584678739735,30.177264436387638,31.433090816759062,31.205457140242693,37.83729829958144,36.51287940715281,36.896807863544026,35.17799933958933,32.8163489521123,30.285477975505863,34.95369157156411,35.59906965145818,34.00437452300954,38.34294895920245,36.482255993788655,36.27198313836767,37.89955157668462,35.88029567446764,33.84631109355168,31.757517346808605,35.337976501030916,35.85620729822044,33.89919767544818,38.44205339824481,32.37860051580815,40.50356926574409,33.75809706478543,38.46240845072092,37.86400022710264,36.70247351076447,40.36550270347577,35.54040610307129,38.37813404396478,38.5500380027088,32.564330978344415,33.075682823501495,35.01719673511722,35.26381084711513,30.19725901055326,36.52402050946315,35.850202203468065,36.023036667891574,35.92949721754428,32.79461095229853,35.199332102613766,32.869996799702825,35.26820034898501,40.35452697279961,34.058982209015504,40.5516813719707,34.75204167448351,34.129020606038125,40.37861963175392,38.26303503034653,34.78517544120545,35.80608370325656,34.24368994841973,35.20318822770012,34.23222868720835,32.7042333293045,37.28480221689856,40.83095105403631,34379.166492902106
11,28.312651547841778,31.645638003165054,22.27188329691985,32.444752236302435,32.8094901688289,26.672185187366676,24.490819747882636,32.03135988679954,26.111439721471168,32.285718954663416,32.50358745953595,32.44996536726611,28.827100996344928,25.325948118275964,33.009384972075615,30.39388059231868,29.977863844960886,37.33409703025301,34.66537034903308,33.46784678236469,28.032606525441917,28.538831888718658,29.43093439060872,33.83302361774885,37.504373873588314,31.855565543010194,31.90130909301635,33.9077035353247,27.41332557023024,36.87945446476227,27.905375024235052,34.7079280970735,30.32476480668376,29.74980285326916,35.04024644131355,31.313573221174057,33.87296628458343,37.201871083877634,34.081771727592,36.77089347421399,31.95175398798658,39.385524501517615,37.04221482231101,34.473528645055715,36.12446259183331,29.025522025454233,38.63965163893217,33.13922634970669,33.895999642277424,30.154062097913776,31.972710773561584,38.36965313854836,30.72915163307722,34.07237778826037,38.035929522347224,32.863763728523836,34.634068684788566,40.188500820317834,32.69998839520181,38.99890543993651,39.23699586139794,36.78056726429863,39.4899908257514,39.39598985951231,32.37060605494808,38.40312908320849,34.83108455103125,29.740279160990987,36.632836018001264,37.50269934672758,38.446753623638905,37.737427209226624,41.139261977990465,31.40092455703683,33.24064875090441,32.83559671912923,41.19855803168539,33.892119999458636,33.955520899580335,29.001799377360054,36.79665121819666,40.08665431951842,30.025398585202378,36.66226924550701,33.79291403293437,34.433099816152854,34.850119504516634,35.34098659918212,36.82191672749396,34.87806127393517,33.90752963827426,33.83310557054712,35.63691791409279,32.72133115247252,34.667132191553414,36.91633246398711,39.090698592086866,39.19821858017535,38.29348061503574,35.17406578592761,33840.539750063595
